date,Close
2020-05-29,70.5933539457811
2020-06-01,70.66558929400338
2020-06-02,71.27141135212777
2020-06-03,71.65753136014015
2020-06-04,71.26393503645289
2020-06-05,70.40552334664528
2020-06-08,70.86238441975776
2020-06-09,72.00926514975647
2020-06-10,72.71572156988468
2020-06-11,71.86577105118403
2020-06-12,71.16878337124848
2020-06-15,69.29102799634474
2020-06-16,72.00229142534695
2020-06-17,72.09894495832376
2020-06-18,72.19857999287221
2020-06-19,71.94150444297918
2020-06-22,71.19419377763502
2020-06-23,72.52142161211505
2020-06-24,72.81387245217365
2020-06-25,71.23903036725484
2020-06-26,71.3132674765276
2020-06-29,67.66586475833405
2020-06-30,69.2730990764932
2020-07-01,70.30239194502477
2020-07-02,72.08797244454244
2020-07-06,73.73805212311827
2020-07-07,74.2332680178801
2020-07-08,74.44850477647275
2020-07-09,75.05282991574832
2020-07-10,75.03788049778584
2020-07-13,77.22252566908013
2020-07-14,74.2487200614685
2020-07-15,75.88384500130714
2020-07-16,74.73147848917887
2020-07-17,75.80861339308454
2020-07-20,75.49175232432286
2020-07-21,79.06541172209533
2020-07-22,77.74565483909969
2020-07-23,78.06799743119716
2020-07-24,74.6781815268445
2020-07-27,75.50868660063844
2020-07-28,75.98597845727959
2020-07-29,75.04635899083573
2020-07-30,74.58202585443561
2020-07-31,74.98109158200427
2020-08-03,74.06587972707547
2020-08-04,73.56416944254812
2020-08-05,73.20197393411127
2020-08-06,73.32403713892269
2020-08-07,74.73148130186058
2020-08-10,74.09277569240042
2020-08-11,74.35483258719373
2020-08-12,74.01306659600198
2020-08-13,75.24663001451341
2020-08-14,75.51167245961807
2020-08-17,75.46235401919508
2020-08-18,76.0357947029655
2020-08-19,77.38743119727448
2020-08-20,76.89620699303977
2020-08-21,78.56919511356264
2020-08-24,79.41366109106676
2020-08-25,78.82029391592643
2020-08-26,80.11214692058896
2020-08-27,82.38796984139424
2020-08-28,81.3820893572564
2020-08-31,82.0995049392302
2020-09-01,81.53852082213
2020-09-02,83.38912858933894
2020-09-03,85.17964516872897
2020-09-04,80.92223000681182
2020-09-08,76.40098359042678
2020-09-09,77.59768389970756
2020-09-10,77.75262821216407
2020-09-11,76.52504334961185
2020-09-14,76.67474500070354
2020-09-15,76.52503693269898
2020-09-16,77.49853679669494
2020-09-17,74.5321958088919
2020-09-18,74.63233894048756
2020-09-21,71.74521007637182
2020-09-22,72.24492359905854
2020-09-23,72.67786954472031
2020-09-24,70.29890429211261
2020-09-25,71.37504048840655
2020-09-28,73.44660676219887
2020-09-29,73.25628760132989
2020-09-30,73.07742081579438
2020-10-01,73.9478039161757
2020-10-02,72.83977732895586
2020-10-05,73.04803321463315
2020-10-06,73.5148507219076
2020-10-07,72.95237080464543
2020-10-08,72.99224062773771
2020-10-09,74.4674336741052
2020-10-12,76.8737836640096
2020-10-13,78.90299427235132
2020-10-14,78.6469147044331
2020-10-15,77.08054418420672
2020-10-16,78.01219935936007
2020-10-19,78.74007550563559
2020-10-20,76.07914440554948
2020-10-21,78.38485559933862
2020-10-22,79.36732304019898
2020-10-23,81.0124153689847
2020-10-26,80.9596030348755
2020-10-27,79.49786031329589
2020-10-28,77.70778854976022
2020-10-29,75.84548199948907
2020-10-30,83.30616761304869
2020-11-02,81.1165391831238
2020-11-03,81.2968935014004
2020-11-04,85.20783662504263
2020-11-05,88.73118085261464
2020-11-06,87.38352215425387
2020-11-09,89.22440622191118
2020-11-10,86.24460765327092
2020-11-11,87.18672626965775
2020-11-12,87.06865579403672
2020-11-13,87.56687121649847
2020-11-16,88.26783851952855
2020-11-17,88.52891301072637
2020-11-18,87.94550402962024
2020-11-19,86.60780534214375
2020-11-20,87.94451050808739
2020-11-23,87.16680254889592
2020-11-24,86.21522160348317
2020-11-25,88.32713122684146
2020-11-27,88.33710181658857
2020-11-30,88.74035131925527
2020-12-01,88.40086206683466
2020-12-02,89.58312505785892
2020-12-03,90.8739758328852
2020-12-04,90.89937912133315
2020-12-07,90.62438402628146
2020-12-08,90.18097125488364
2020-12-09,90.27612941214994
2020-12-10,88.17317777227223
2020-12-11,87.83739468926349
2020-12-14,88.43225445521954
2020-12-15,87.90514831991555
2020-12-16,88.3266310386734
2020-12-17,88.10891276862174
2020-12-18,87.39498411397761
2020-12-21,85.36875740142833
2020-12-22,86.41101493195013
2020-12-23,86.09614708208859
2020-12-24,86.43941751149356
2020-12-28,87.26819443627748
2020-12-29,89.06947269445656
2020-12-30,87.78508229747757
2020-12-31,86.46035153708743
2021-01-04,87.56238197837872
2021-01-05,85.94120435420494
2021-01-06,84.82670837274003
2021-01-07,86.69150727101282
2021-01-08,89.07893520733126
2021-01-11,88.9837644626548
2021-01-12,87.38202724350523
2021-01-13,86.61777640877358
2021-01-14,87.36707801613831
2021-01-15,86.59834345875012
2021-01-19,87.29883503554426
2021-01-20,91.24514625351006
2021-01-21,94.56024647107802
2021-01-22,94.44464873344056
2021-01-25,95.68968153399264
2021-01-26,94.10386943798862
2021-01-27,93.78950491733684
2021-01-28,91.86691128686934
2021-01-29,91.97802185748834
2021-02-01,92.34668791083097
2021-02-02,95.78383748183572
2021-02-03,103.27890970033172
2021-02-04,103.07415021829466
2021-02-05,103.12944020391213
2021-02-08,104.91851786610322
2021-02-09,103.55492104454478
2021-02-10,104.33562049268312
2021-02-11,104.5996708971161
2021-02-12,104.13832244353134
2021-02-16,104.84129751290207
2021-02-17,104.62407869119302
2021-02-18,105.14170677065698
2021-02-19,105.58412633331407
2021-02-22,102.97998245212167
2021-02-23,100.8880064824724
2021-02-24,101.72598680474962
2021-02-25,103.0023971597996
2021-02-26,102.15893164306216
2021-03-01,102.45785788467188
2021-03-02,103.43784169765694
2021-03-03,102.9904460550574
2021-03-04,100.80629334510456
2021-03-05,103.28488972982532
2021-03-08,104.68037608028752
2021-03-09,103.12944090629487
2021-03-10,103.2171284474317
2021-03-11,103.33171997584115
2021-03-12,103.87676599398846
2021-03-15,102.74582148265634
2021-03-16,103.57734264344111
2021-03-17,103.42986394056526
2021-03-18,102.68105750859992
2021-03-19,101.73694598789224
2021-03-22,101.7264842215868
2021-03-23,102.21772434452562
2021-03-24,102.8987766843214
2021-03-25,101.87445405441164
2021-03-26,101.57802073614924
2021-03-29,101.03098011024588
2021-03-30,102.5131527749625
2021-03-31,102.587395762969
2021-04-01,104.52194095242272
2021-04-05,107.26160183185722
2021-04-06,110.7271483908022
2021-04-07,110.90800895775024
2021-04-08,113.49022093263964
2021-04-09,112.43102011120708
2021-04-12,112.90682308686368
2021-04-13,112.66867132947768
2021-04-14,113.350717266607
2021-04-15,113.44139676193385
2021-04-16,114.7377399589162
2021-04-19,114.1887015861278
2021-04-20,114.98136455806896
2021-04-21,113.85341373143402
2021-04-22,114.250985296971
2021-04-23,113.76472363334908
2021-04-26,115.58119802817762
2021-04-27,116.38183117218308
2021-04-28,119.926337988581
2021-04-29,120.08502156673596
2021-04-30,119.79406812368715
2021-05-03,119.70588569376216
2021-05-04,118.06279417077462
2021-05-05,117.99702414181426
2021-05-06,117.1112102776372
2021-05-07,119.57037554894052
2021-05-10,118.31936886603653
2021-05-11,114.18273566734317
2021-05-12,112.68063375470996
2021-05-13,112.64973183412208
2021-05-14,114.18123523203964
2021-05-17,115.05260979858048
2021-05-18,116.42696796191692
2021-05-19,112.81464140934324
2021-05-20,115.98525351007936
2021-05-21,117.8759601491932
2021-05-24,117.92628314681156
2021-05-25,120.5667918729325
2021-05-26,120.2098203804884
2021-05-27,121.41076017400516
2021-05-28,120.66443618484772
2021-06-01,120.66642953338386
2021-06-02,121.3295502121921
2021-06-03,119.32226572128457
2021-06-04,120.69233759575266
2021-06-07,122.12717864129776
2021-06-08,123.55107281858322
2021-06-09,124.52755696186072
2021-06-10,124.25403872209525
2021-06-11,125.794007374618
2021-06-14,125.21957606043676
2021-06-15,126.06901948709228
2021-06-16,125.79549738214824
2021-06-17,125.07360031092004
2021-06-18,125.2554415937514
2021-06-21,125.28982182972526
2021-06-22,125.99728286038751
2021-06-23,126.09693504530952
2021-06-24,126.5986116717801
2021-06-25,126.50246302201585
2021-06-28,126.54530561794428
2021-06-29,126.3186200688834
2021-06-30,125.20367888859388
2021-07-01,124.40275349346186
2021-07-02,126.38538353396746
2021-07-06,128.98602960562658
2021-07-07,129.87434649953624
2021-07-08,127.790840208492
2021-07-09,128.4828615441481
2021-07-12,129.3686736412814
2021-07-13,130.4129259419038
2021-07-14,131.4292674046823
2021-07-15,132.0256130036671
2021-07-16,131.16969273564828
2021-07-19,130.68592580116697
2021-07-20,129.53855152534626
2021-07-21,130.3187486652206
2021-07-22,132.17506721753728
2021-07-23,134.77572230675426
2021-07-26,137.75502325131106
2021-07-27,139.50973159279408
2021-07-28,138.06592396901036
2021-07-29,135.89232661723884
2021-07-30,135.02584770330904
2021-08-02,134.99942767645192
2021-08-03,135.51308742363608
2021-08-04,135.76169048119218
2021-08-05,135.54150182291394
2021-08-06,135.80702006421888
2021-08-09,136.45869550230054
2021-08-10,137.58514386536555
2021-08-11,137.7879141507768
2021-08-12,137.21995132614933
2021-08-13,137.86215791761637
2021-08-16,137.5059344800016
2021-08-17,137.69624425806404
2021-08-18,136.62458816834763
2021-08-19,134.98250235948882
2021-08-20,136.59220420983914
2021-08-23,138.5008540253959
2021-08-24,141.03673727254795
2021-08-25,142.37144044229225
2021-08-26,142.10789091153595
2021-08-27,141.60369945633244
2021-08-30,144.1864241698131
2021-08-31,145.36219581683673
2021-09-01,145.12852555410066
2021-09-02,145.42695559980456
2021-09-03,143.62992223632705
2021-09-07,144.23125538021918
2021-09-08,144.87296051091135
2021-09-09,144.3647772035128
2021-09-10,144.9227675042688
2021-09-13,142.68830783084476
2021-09-14,143.64486470594085
2021-09-15,143.24431626368016
2021-09-16,144.60143449875426
2021-09-17,143.28366293400208
2021-09-20,138.50254733002004
2021-09-21,139.6153503870957
2021-09-22,139.54909294621072
2021-09-23,141.10249205139905
2021-09-24,140.44137316965234
2021-09-27,141.0785701848448
2021-09-28,138.59053825611136
2021-09-29,136.61881419305476
2021-09-30,133.8440765936824
2021-10-01,133.0763595187782
2021-10-04,135.2136550793762
2021-10-05,133.52024540097278
2021-10-06,134.14351197138924
2021-10-07,138.3658548991097
2021-10-08,139.4051237900488
2021-10-11,139.2994920902423
2021-10-12,139.13755497221197
2021-10-13,137.25682363339777
2021-10-14,139.45093637934116
2021-10-15,141.69088467010008
2021-10-18,140.7079299834396
2021-10-19,142.77849536005573
2021-10-20,143.70614454634742
2021-10-21,141.68290841367806
2021-10-22,139.84851110724244
2021-10-25,138.31352538689964
2021-10-26,140.10259779596146
2021-10-27,139.40161124774357
2021-10-28,146.77164436806163
2021-10-29,144.99902853355337
2021-11-01,147.6345326597583
2021-11-02,144.29094261985782
2021-11-03,145.75130970958756
2021-11-04,146.6729883080772
2021-11-05,148.81878056286808
2021-11-08,149.46296447654757
2021-11-09,149.20987349553363
2021-11-10,147.4798481901848
2021-11-11,146.58031872687468
2021-11-12,147.30221005360806
2021-11-15,149.4629577953344
2021-11-16,148.63644146455093
2021-11-17,148.69474510969874
2021-11-18,148.61202589491958
2021-11-19,150.45938446694393
2021-11-22,149.6042060851081
2021-11-23,146.58631088380028
2021-11-24,145.82603800190552
2021-11-26,144.49630069232072
2021-11-29,143.7818752373499
2021-11-30,144.92951214391564
2021-12-01,143.69618606419377
2021-12-02,141.31624030597575
2021-12-03,143.97817380587156
2021-12-06,143.0599701545068
2021-12-07,145.4274682426106
2021-12-08,147.80043448940418
2021-12-09,147.64550137045825
2021-12-10,148.56619690606942
2021-12-13,147.91253436397224
2021-12-14,144.25169440030743
2021-12-15,143.84914361113394
2021-12-16,147.54684661586967
2021-12-17,142.2035486612993
2021-12-20,140.17591899948562
2021-12-21,142.63748440543196
2021-12-22,143.58409832034422
2021-12-23,146.56287289205065
2021-12-27,146.9355453036195
2021-12-28,147.84327657709034
2021-12-29,145.90525202737606
2021-12-30,145.92567448482023
2021-12-31,145.02292109436627
2022-01-03,143.95822979703283
2022-01-04,145.02940253580405
2022-01-05,143.66480158286416
2022-01-06,137.00522693228726
2022-01-07,137.41126574890637
2022-01-10,134.6153160131959
2022-01-11,137.68579120799058
2022-01-12,141.04769800485315
2022-01-13,141.3326760215805
2022-01-14,137.0077282642772
2022-01-18,136.11093715213462
2022-01-19,136.4482290027887
2022-01-20,136.02525848731904
2022-01-21,132.53577986551807
2022-01-24,125.57628443579866
2022-01-25,127.97567170016946
2022-01-26,130.12494903764392
2022-01-27,130.89069252328375
2022-01-28,129.5345588414588
2022-01-31,133.71753043934658
2022-02-01,137.34152532444782
2022-02-02,151.31979472184477
2022-02-03,144.7748187620759
2022-02-04,142.50495555543466
2022-02-07,143.19449740604833
2022-02-08,138.49362227390083
2022-02-09,140.3454825058692
2022-02-10,139.0005709833034
2022-02-11,138.25325024253883
2022-02-14,132.88802929114863
2022-02-15,136.9793178659423
2022-02-16,135.94203209782992
2022-02-17,135.66254665465073
2022-02-18,132.56120286697626
2022-02-22,129.51961244514993
2022-02-23,130.60921170544276
2022-02-24,124.55246702373462
2022-02-25,133.04745820158786
2022-02-28,132.807311108626
2022-03-01,133.99853204182602
2022-03-02,134.12632157754155
2022-03-03,135.49166940727412
2022-03-04,132.9049719802422
2022-03-07,131.43175813753683
2022-03-08,125.79849555692756
2022-03-09,130.92954432969916
2022-03-10,130.99182345374408
2022-03-11,133.51974714584367
2022-03-14,130.10551261437493
2022-03-15,127.28415325372951
2022-03-16,130.53097988127888
2022-03-17,132.84369209263863
2022-03-18,133.40465635663375
2022-03-21,136.35755032225362
2022-03-22,136.01129657858948
2022-03-23,138.6403503939379
2022-03-24,138.77387297706383
2022-03-25,141.2464973337688
2022-03-28,140.18081554228567
2022-03-29,142.64794919552057
2022-03-30,142.35847610724753
2022-03-31,141.93851121282418
2022-04-01,139.50872647121756
2022-04-04,140.32030047713258
2022-04-05,142.88610504303082
2022-04-06,138.6632711093866
2022-04-07,136.12886200367987
2022-04-08,135.76220006872748
2022-04-11,132.42419173166178
2022-04-12,131.94938611695147
2022-04-13,128.16599072988734
2022-04-14,130.18174836291965
2022-04-18,126.95384646800288
2022-04-19,127.61843586362754
2022-04-20,130.8139735581017
2022-04-21,128.8869045876794
2022-04-22,124.55247930768924
2022-04-25,119.0019136901976
2022-04-26,122.31052934488176
2022-04-27,113.96351511957091
2022-04-28,116.69570659915392
2022-04-29,117.15704732652016
2022-05-02,113.49869043642424
2022-05-03,116.34694918893986
2022-05-04,117.58102597665066
2022-05-05,119.79007526736054
2022-05-06,115.10541663488316
2022-05-09,112.8978347339143
2022-05-10,115.6250438441906
2022-05-11,113.3033946927321
2022-05-12,111.53723843626835
2022-05-13,114.43432373293732
2022-05-16,114.97090477450485
2022-05-17,116.80779389439506
2022-05-18,114.8249277131102
2022-05-19,111.44058157296826
2022-05-20,111.68421922806176
2022-05-23,109.70979490706736
2022-05-24,105.99665167571509
2022-05-25,104.76556636684283
2022-05-26,105.67082003111146
2022-05-27,109.3954294965358
2022-05-31,112.6741523596058
2022-06-01,114.52002078564328
2022-06-02,113.77918733132432
2022-06-03,115.5772220968044
2022-06-06,116.32452975775016
2022-06-07,115.23395649193232
2022-06-08,116.45805085333052
2022-06-09,115.92496481928951
2022-06-10,112.37746987766197
2022-06-13,107.06131555329432
2022-06-14,106.5073063559248
2022-06-15,108.50961063039888
2022-06-16,107.76229677299612
2022-06-17,106.1535900100682
2022-06-21,109.30923793398884
2022-06-22,110.76501258938546
2022-06-23,112.54561166454327
2022-06-24,113.1962725541736
2022-06-27,118.5091844317506
2022-06-28,115.93444400214202
2022-06-29,111.74697633620636
2022-06-30,110.10389057861047
2022-07-01,107.94912823040424
2022-07-05,107.12957333184347
2022-07-06,113.68351969008536
2022-07-07,115.59266401968128
2022-07-08,117.12914119611416
2022-07-11,118.2252093223456
2022-07-12,116.42019371104024
2022-07-13,112.2357322107201
2022-07-14,110.42921548566032
2022-07-15,112.55857105646754
2022-07-18,113.03386301029208
2022-07-19,111.3299804447506
2022-07-20,113.65163674179546
2022-07-21,114.67794447761882
2022-07-22,111.40969103268355
2022-07-25,108.49017782700034
2022-07-26,107.04538093083389
2022-07-27,109.20761140654552
2022-07-28,112.39615615870368
2022-07-29,112.99399904975834
2022-08-01,115.11637526533916
2022-08-02,114.02030819063228
2022-08-03,115.92346971286592
2022-08-04,117.87646090051038
2022-08-05,116.51136289702409
2022-08-08,118.69352812537704
2022-08-09,117.56756637299166
2022-08-10,119.16183795844974
2022-08-11,121.64292486191498
2022-08-12,120.72622832915938
2022-08-15,121.7724564407814
2022-08-16,121.88206605551868
2022-08-17,120.49704550082704
2022-08-18,119.79955775254751
2022-08-19,119.44083999689695
2022-08-22,115.68433884061942
2022-08-23,113.91070686044164
2022-08-24,114.0402398446412
2022-08-25,114.7377367757517
2022-08-26,115.39536731602526
2022-08-29,110.38338105050332
2022-08-30,110.63248767589114
2022-08-31,111.23034081316968
2022-09-01,108.8090325913038
2022-09-02,110.94138164209336
2022-09-06,107.74785331408069
2022-09-07,107.37419445934216
2022-09-08,108.78911302682044
2022-09-09,109.65599697185245
2022-09-12,111.5890479289604
2022-09-13,108.50014500815196
2022-09-14,105.06250597946551
2022-09-15,104.63404168438556
2022-09-16,102.6013466909782
2022-09-19,102.17288767902969
2022-09-20,102.51165974597612
2022-09-21,101.87395113430176
2022-09-22,99.09394514695364
2022-09-23,99.70176204314346
2022-09-26,98.2569568742305
2022-09-27,99.55230665598636
2022-09-28,97.6690628660984
2022-09-29,98.9444899650028
2022-09-30,97.3801083195103
2022-10-03,96.87193353062078
2022-10-04,100.67825995316748
2022-10-05,100.32950581222886
2022-10-06,101.13660627450554
2022-10-07,100.28965141189032
2022-10-10,99.49250815081376
2022-10-11,97.89824790434815
2022-10-12,97.918160105428
